tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
43,288,81.67951388888883,40.50698454284691,44.0,0.0,0,212,212,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2898.6467636076545,0.0224,0,100,133.22899999999993,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,33.39999999999991,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,54.597837837837794,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.56603773584906,41,0.0,0.0,36.56603773584906,0
44,288,79.67638888888884,42.44104283926058,45.0,0.0,0,212,212,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2898.6347075996605,0.0222,0,100,133.87799999999993,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,22.799999999999915,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,51.300540540540496,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.56603773584906,41,0.0,0.0,36.56603773584906,0
45,288,77.65243055555551,44.42394595729284,46.0,0.0,0,212,212,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2898.6193742707346,0.0224,0,100,134.54499999999996,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,12.199999999999912,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,47.96108108108104,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.56603773584906,41,0.0,0.0,36.56603773584906,0
46,286,76.1996503496503,46.02346316698046,47.0,0.0,0,214,214,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2908.261980138999,0.022,0,100,135.18499999999995,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,24.19999999999999,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,44.596756756756704,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.66355140186916,47,0.0,0.0,36.66355140186916,0
47,286,74.21503496503492,47.93613961729746,48.0,0.0,0,214,214,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2908.2714744910513,0.0221,0,100,135.82499999999993,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,14.199999999999989,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,41.23675675675671,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.66355140186916,47,0.0,0.0,36.66355140186916,0
48,286,72.23741258741254,49.843130844409195,49.0,0.0,0,214,214,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2908.2824341475143,0.0221,0,100,136.46499999999992,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4.199999999999989,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,37.88756756756752,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.66355140186916,47,0.0,0.0,36.66355140186916,0
49,279,66.7770609318996,47.109239272298666,50.0,0.0,0,221,221,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2902.9583519091175,0.0218,0,100,126.10499999999995,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.1999999999999886,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,178,33.8151685393258,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.085972850678736,50,0.0,0.0,37.085972850678736,0
50,269,61.97118959107802,44.0865897536491,51.0,0.0,0,231,231,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2870.115372191947,0.0214,0,100,115.74499999999995,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,30.152366863905293,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.688311688311686,51,0.0,0.0,37.688311688311686,0
51,260,56.80442307692304,41.17378356275128,52.0,0.0,0,240,240,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2872.305553980808,0.021,0,99,106.46969696969691,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,26.264906832298113,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.225,52,0.0,0.0,38.225,0
52,252,51.28313492063488,38.37880047654998,53.0,0.0,0,248,248,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2886.5006560565625,0.0206,0,99,96.10606060606054,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,22.280065359477103,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.70161290322581,53,0.0,0.0,38.70161290322581,0
53,236,47.30324858757057,35.04331934194151,54.0,0.0,0,264,264,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2902.250878778229,0.0198,0,99,85.76060606060598,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,19.512895377128938,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.628787878787875,54,0.0,0.0,39.628787878787875,0
54,224,42.27514880952377,32.04474722756678,55.0,0.0,0,276,276,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2883.4337922227132,0.019,0,98,76.19285714285706,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,15.894708994708985,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.29710144927536,55,0.0,0.0,40.29710144927536,0
55,211,37.20015797788305,29.08802539999358,56.0,0.0,0,289,289,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2875.8622399610836,0.0182,0,98,65.84387755102033,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,12.358702064896747,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,41.003460207612456,56,0.0,0.0,41.003460207612456,0
56,199,31.63283082077048,26.32065941376254,57.0,0.0,0,301,301,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2877.146693414655,0.0171,0,98,55.45816326530604,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,8.51518151815181,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,41.64119601328904,57,0.0,0.0,41.64119601328904,0
57,194,24.744501718213016,23.934098981431813,58.0,0.0,0,306,306,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2836.54802391869,0.0169,0,98,45.090816326530536,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,3.974305555555553,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,41.908496732026144,58,0.0,0.0,41.908496732026144,0
58,97,35.558900343642556,16.26188187136068,59.0,0.0,0,403,403,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2516.841825962792,0.0078,0,91,37.60417582417576,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.538888888888856,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,46.022332506203476,59,0.0,0.0,46.022332506203476,0
59,87,29.133103448275815,12.709261200151165,60.0,0.0,0,413,413,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2564.675959476594,0.0072,0,84,29.975952380952332,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.533333333333279,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,46.360774818401936,60,0.0,0.0,46.360774818401936,0
60,76,22.324736842105235,9.925564875040795,61.0,0.0,0,424,424,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2540.098242907523,0.0067,0,74,22.79432432432429,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.949999999999957,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,46.740566037735846,61,0.0,0.0,46.740566037735846,0
61,62,16.41209677419354,4.9443572063700385,62.0,0.0,0,438,438,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2508.9943458946914,0.0058,0,61,16.58032786885245,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.1499999999999915,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,47.22831050228311,62,0.0,0.0,47.22831050228311,0
62,55,7.960909090909088,2.0376834197215956,63.0,0.0,0,445,445,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2517.1684862359084,0.0051,0,54,8.049999999999997,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.1499999999999915,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,47.476404494382024,63,0.0,0.0,47.476404494382024,0
63,1,0.14999999999999147,0.0,64.0,0.0,0,499,499,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,0.0,0.0001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.14999999999999147,64.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,49.26452905811623,64,0.0,0.98,49.26452905811623,0
64,0,0.0,0.0,0.0,0.0,0,500,500,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.296,65,0.0,1.0,49.296,0
