tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
43,267,78.81985018726587,37.60792832152195,44.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.537569758583,0.0219,0,74,136.15540540540536,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,122.0,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,56.49687499999997,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
44,267,76.5955056179775,39.34785873832486,45.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.5093284548843,0.0217,0,74,136.80270270270265,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,112.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,53.20624999999996,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
45,267,74.37116104868909,41.11117146532336,46.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.4894462431976,0.0217,0,74,137.47432432432427,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,102.0,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,49.906249999999964,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
46,267,72.14344569288386,42.88647919205419,47.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.4248707550896,0.0216,0,74,138.1459459459459,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,92.0,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,46.601562499999964,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
47,267,69.9089887640449,44.67404790150811,48.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.377546631774,0.0215,0,74,138.81756756756752,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,82.0,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,43.287499999999966,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
48,266,67.92218045112777,46.37453844835833,49.0,0.0,0,234,231,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2733.690782964541,0.0213,0,74,139.48918918918912,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,72.0,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,40.17329842931934,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.294871794871796,49,0.0,0.0,36.294871794871796,0
49,258,63.15348837209298,43.632475009196526,50.0,0.0,0,242,239,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2734.5935720471502,0.0212,0,74,129.18513513513508,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,69.0,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,183,36.42021857923495,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.747933884297524,50,0.0,0.0,36.747933884297524,0
50,254,57.3570866141732,41.20885742282671,51.0,0.0,0,246,243,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2748.520546033426,0.0209,0,74,118.85675675675668,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,66.0,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,179,31.884357541899416,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.979674796747965,51,0.0,0.0,36.979674796747965,0
51,242,53.1971074380165,38.28848779226216,52.0,0.0,0,258,255,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2751.803308909538,0.0204,0,74,108.5283783783783,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,63.0,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,167,28.620359281437107,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.67829457364341,52,0.0,0.0,37.67829457364341,0
52,233,48.314592274678084,35.5176087453168,53.0,0.0,0,267,264,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2737.305598500577,0.0199,0,74,98.22837837837831,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,60.0,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,158,24.863291139240495,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.19475655430712,53,0.0,0.0,38.19475655430712,0
53,225,43.07377777777775,32.836941840434804,54.0,0.0,0,275,271,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2728.3129240386893,0.0195,0,74,87.9121621621621,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,57.0,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150,20.86066666666666,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.654545454545456,54,0.0,0.0,38.654545454545456,0
54,217,37.74792626728108,30.263113081187836,55.0,0.0,0,283,279,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2728.052253400559,0.0191,0,73,77.48904109589034,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,75.0,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,142,16.79295774647887,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.11660777385159,55,0.0,0.0,39.11660777385159,0
55,212,31.68679245283016,27.95606529122055,56.0,0.0,0,288,284,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.6977345096493,0.0188,0,73,67.19315068493144,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,72.0,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,137,12.178832116788318,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.40972222222222,56,0.0,0.0,39.40972222222222,0
56,197,26.945685279187785,25.55469124244218,57.0,0.0,0,303,299,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2736.032494502155,0.0178,0,73,56.89726027397254,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,69.0,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,122,8.334426229508194,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.28052805280528,57,0.0,0.0,40.28052805280528,0
57,192,20.59843749999997,23.480721576498404,58.0,0.0,0,308,304,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2738.8804014179746,0.0173,0,72,46.4041666666666,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4,51.0,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,116,3.5327586206896524,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.56818181818182,58,0.0,0.0,40.56818181818182,0
58,76,36.732894736842034,16.88848139712991,59.0,0.0,0,424,420,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2602.527059360232,0.0058,0,72,36.079166666666595,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4,48.5,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.610849056603776,59,0.0,0.0,45.610849056603776,0
59,69,29.9811594202898,15.033922434831156,60.0,0.0,0,431,427,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2626.420953022244,0.0056,0,66,28.58636363636358,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,60.666666666666664,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.84454756380511,60,0.0,0.0,45.84454756380511,0
60,55,26.26303030303028,11.261664072682647,61.0,0.0,0,445,441,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2641.645619465824,0.005,0,52,24.451282051282025,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,57.666666666666664,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.321348314606745,61,0.0,0.0,46.321348314606745,0
61,52,17.92820512820511,11.274366555282834,62.0,0.0,0,448,444,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2608.0031437019343,0.0049,0,49,15.678911564625833,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,54.666666666666664,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.426339285714285,62,0.0,0.0,46.426339285714285,0
62,42,11.213492063492062,12.254419480342657,63.0,0.0,0,458,454,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2743.1683475073924,0.004,0,39,8.1017094017094,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,51.666666666666664,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7882096069869,63,0.0,0.16000000000000003,46.7882096069869,0
63,3,48.666666666666664,17.172329163188344,64.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,48.666666666666664,64.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
64,3,45.666666666666664,17.172329163188344,65.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45.666666666666664,65.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
65,3,42.666666666666664,17.172329163188344,66.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,42.666666666666664,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
66,3,39.666666666666664,17.172329163188344,67.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,39.666666666666664,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
67,3,36.666666666666664,17.172329163188344,68.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36.666666666666664,68.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
68,3,33.666666666666664,17.172329163188344,69.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.666666666666664,69.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
69,3,30.666666666666668,17.172329163188344,70.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30.666666666666668,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
70,3,27.666666666666668,17.172329163188344,71.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,27.666666666666668,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
71,3,24.666666666666668,17.172329163188344,72.0,0.0,0,497,493,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2356.5513408840093,0.0003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,24.666666666666668,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.138832997987926,64,0.0,0.94,48.138832997987926,0
72,2,32.5,9.5,73.0,0.0,0,498,494,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,1.0,0.0002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32.5,73.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18875502008032,73,0.0,0.96,48.18875502008032,0
73,2,29.5,9.5,74.0,0.0,0,498,494,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,1.0,0.0002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29.5,74.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18875502008032,73,0.0,0.96,48.18875502008032,0
74,2,24.5,9.5,75.0,0.0,0,498,494,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,1.0,0.0002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24.5,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18875502008032,73,0.0,0.96,48.18875502008032,0
75,2,19.5,9.5,76.0,0.0,0,498,494,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,1.0,0.0002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19.5,76.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18875502008032,73,0.0,0.96,48.18875502008032,0
76,2,14.5,9.5,77.0,0.0,0,498,494,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,1.0,0.0002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.5,77.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18875502008032,73,0.0,0.96,48.18875502008032,0
77,1,19.0,0.0,78.0,0.0,0,499,495,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,0.0,0.0001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0,78.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24849699398798,78,0.0,0.98,48.24849699398798,0
78,1,14.0,0.0,79.0,0.0,0,499,495,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,0.0,0.0001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,79.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24849699398798,78,0.0,0.98,48.24849699398798,0
79,1,9.0,0.0,80.0,0.0,0,499,495,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,0.0,0.0001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,80.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24849699398798,78,0.0,0.98,48.24849699398798,0
80,1,4.0,0.0,81.0,0.0,0,499,495,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,0.0,0.0001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,81.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24849699398798,78,0.0,0.98,48.24849699398798,0
81,0,0.0,0.0,0.0,0.0,0,500,496,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.316,82,0.0,1.0,48.316,0
